# source_id	kind	status	crystal_refs	notes
src/ast/mod.rs::enum::LiteralKind	enum	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Literal kinds are exposed directly through AST::Literal::Kind, including byte helper coverage.
src/ast/mod.rs::enum::RepetitionKind	enum	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Repetition operator kinds are exposed through AST::RepetitionOp::Kind on the Crystal AST node model.
src/ast/mod.rs::enum::RepetitionRange	enum	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Crystal models repetition ranges through AST::RepetitionOp min/max fields plus valid? instead of a separate range enum.
src/ast/mod.rs::enum::SpecialLiteralKind	enum	partial	src/regex/syntax/ast.cr	Crystal folds Rust's dedicated special-literal kind surface into AST::Literal::Kind plus the stored literal char/bytes instead of a separate enum.
src/ast/mod.rs::func::add_item	func	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Flags exposes add_item on the public Crystal AST API.
src/ast/mod.rs::func::alternation	func	partial	src/regex/syntax/ast.cr	Alternation is represented directly by the Alternation node constructor and into_ast helper instead of a top-level enum constructor function.
src/ast/mod.rs::func::assertion	func	partial	src/regex/syntax/ast.cr	Assertion is represented directly by the Assertion node constructor instead of a top-level enum constructor function.
src/ast/mod.rs::func::auxiliary_span	func	partial	src/regex/syntax/error.cr	Primary and auxiliary span reporting are modeled on the structured error layer instead of a standalone AST helper function.
src/ast/mod.rs::func::byte	func	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Literal exposes byte for singleton byte literals on the public Crystal AST API.
src/ast/mod.rs::func::capture_index	func	partial	src/regex/syntax/ast.cr	Capture index metadata is stored directly on Group nodes instead of being exposed through a separate AST helper function.
src/ast/mod.rs::func::class_bracketed	func	partial	src/regex/syntax/ast.cr	ClassBracketed is represented directly by the ClassBracketed node constructor instead of a top-level enum constructor function.
src/ast/mod.rs::func::class_perl	func	partial	src/regex/syntax/ast.cr	ClassPerl is represented directly by the ClassPerl node constructor instead of a top-level enum constructor function.
src/ast/mod.rs::func::class_unicode	func	partial	src/regex/syntax/ast.cr	ClassUnicode is represented directly by the ClassUnicode node constructor instead of a top-level enum constructor function.
src/ast/mod.rs::func::concat	func	partial	src/regex/syntax/ast.cr	Concat is represented directly by the Concat node constructor and into_ast helper instead of a top-level enum constructor function.
src/ast/mod.rs::func::digits	func	partial	src/regex/syntax/ast.cr	Hex/octal digit payload is represented by the parsed literal payload on Literal nodes instead of a dedicated AST helper function.
src/ast/mod.rs::func::dot	func	partial	src/regex/syntax/ast.cr	Dot is represented directly by the Dot node constructor instead of a top-level enum constructor function.
src/ast/mod.rs::func::empty	func	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.empty exists as a public Crystal helper.
src/ast/mod.rs::func::flag_state	func	partial	src/regex/syntax/ast.cr	Flags exposes flag_state on the public Crystal AST API.
src/ast/mod.rs::func::flags	func	partial	src/regex/syntax/ast.cr	Group exposes flags directly on the Crystal AST node model.
src/ast/mod.rs::func::from_name	func	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassAscii::Kind exposes from_name on the public Crystal AST API.
src/ast/mod.rs::func::group	func	partial	src/regex/syntax/ast.cr	Group is represented directly by the Group node constructor instead of a top-level enum constructor function.
src/ast/mod.rs::func::into_ast	func	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Alternation and Concat expose into_ast on the Crystal AST node model.
src/ast/mod.rs::func::into_item	func	partial	src/regex/syntax/ast.cr	Crystal models class-set wrappers directly through ClassSetItem and ClassSet constructors instead of a separate into_item helper.
src/ast/mod.rs::func::is_capturing	func	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Group exposes capturing? on the public Crystal AST API.
src/ast/mod.rs::func::is_empty	func	partial	src/regex/syntax/ast.cr	Crystal exposes emptiness through concrete node helpers such as Ast.empty and ClassSetUnion#empty? instead of a single shared AST helper.
src/ast/mod.rs::func::is_equal	func	partial	src/regex/syntax/ast.cr	Rust's equality helpers are covered by Crystal value/reference equality on the concrete AST node model instead of dedicated AST helper methods.
src/ast/mod.rs::func::is_negated	func	partial	src/regex/syntax/ast.cr	Negation state is exposed directly on ClassAscii, ClassUnicode, ClassBracketed, and ClassPerl kinds instead of a single shared AST helper.
src/ast/mod.rs::func::is_negation	func	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	FlagsItem exposes negation? on the public Crystal AST API.
src/ast/mod.rs::func::is_one_line	func	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Span exposes one_line? on the public Crystal AST API.
src/ast/mod.rs::func::is_valid	func	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSetRange and RepetitionOp expose valid? on the public Crystal AST API.
src/ast/mod.rs::func::kind	func	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast exposes kind on the public Crystal AST wrapper.
src/ast/mod.rs::func::literal	func	partial	src/regex/syntax/ast.cr	Literal is represented directly by the Literal node constructor instead of a top-level enum constructor function.
src/ast/mod.rs::func::new	func	partial	src/regex/syntax/ast.cr	Crystal exposes direct initializers on the concrete AST node classes instead of Rust-style free constructor helpers.
src/ast/mod.rs::func::pattern	func	partial	src/regex/syntax/ast.cr	Crystal models the parsed pattern as AST::Ast over a root node instead of a separate Rust Pattern helper surface.
src/ast/mod.rs::func::push	func	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSetUnion exposes push on the public Crystal AST API.
src/ast/mod.rs::func::repetition	func	partial	src/regex/syntax/ast.cr	Repetition is represented directly by the Repetition node constructor instead of a top-level enum constructor function.
src/ast/mod.rs::func::span	func	partial	src/regex/syntax/ast.cr	Span access is exposed directly on Node and value types instead of a standalone AST helper function.
src/ast/mod.rs::func::splat	func	partial	src/regex/syntax/ast.cr	Crystal uses Span.new(start, end) or Span.new(offset, offset) directly instead of Rust's Span::splat helper.
src/ast/mod.rs::func::union	func	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSet exposes union on the public Crystal AST API.
src/ast/mod.rs::func::with_end	func	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Span exposes with_end on the public Crystal AST API.
src/ast/mod.rs::func::with_start	func	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Span exposes with_start on the public Crystal AST API.
src/ast/mod.rs::method::Alternation.into_ast	method	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Alternation.into_ast now exists with direct API coverage.
src/ast/mod.rs::method::Ast.empty	method	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.empty now exists with direct API coverage.
src/ast/mod.rs::method::ClassAsciiKind.from_name	method	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassAscii::Kind.from_name now exists with direct API coverage.
src/ast/mod.rs::method::ClassSet.union	method	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSet.union now exists with direct API coverage.
src/ast/mod.rs::method::ClassSetItem.span	method	partial	src/regex/syntax/ast.cr	ClassSetItem inherits a direct span getter through the Crystal AST node model.
src/ast/mod.rs::method::ClassSetRange.is_valid	method	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSetRange.valid? now exists with direct API coverage.
src/ast/mod.rs::method::ClassSetUnion.push	method	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSetUnion.push now exists with direct API coverage.
src/ast/mod.rs::method::ClassUnicode.is_negated	method	partial	src/regex/syntax/ast.cr	ClassUnicode exposes negated? directly on the Crystal AST node model.
src/ast/mod.rs::method::ClassUnicodeOpKind.is_equal	method	partial	src/regex/syntax/ast.cr	Rust's dedicated Unicode class operator equality helper is not separate in Crystal because the query/operator surface is collapsed into direct node state.
src/ast/mod.rs::method::Concat.into_ast	method	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Concat.into_ast now exists with direct API coverage.
src/ast/mod.rs::method::Error.kind	method	partial	src/regex/syntax/error.cr;spec/error_spec.cr	Structured AST::Error exposes kind directly with parser error coverage.
src/ast/mod.rs::method::Flags.add_item	method	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Flags.add_item now exists with direct API coverage.
src/ast/mod.rs::method::FlagsItemKind.is_negation	method	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	FlagsItem::Kind negation behavior is exposed through FlagsItem#negation? on the public Crystal AST API.
src/ast/mod.rs::method::Group.flags	method	partial	src/regex/syntax/ast.cr	Group exposes flags directly on the Crystal AST node model.
src/ast/mod.rs::method::HexLiteralKind.digits	method	partial	src/regex/syntax/ast.cr	Hex digit payload is represented on Literal node content instead of through a dedicated HexLiteralKind.digits helper.
src/ast/mod.rs::method::Literal.byte	method	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Literal.byte now exists with direct API coverage.
src/ast/mod.rs::method::Position.new	method	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Position.new now exists with direct API coverage.
src/ast/mod.rs::method::RepetitionRange.is_valid	method	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Crystal models repetition ranges through RepetitionOp.valid? instead of a separate range type.
src/ast/mod.rs::method::Span.new	method	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Span.new overloads now exist with direct API coverage.
src/ast/mod.rs::struct::Alternation	struct	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Alternation exists as a concrete Crystal AST node with into_ast coverage.
src/ast/mod.rs::struct::Assertion	struct	partial	src/regex/syntax/ast.cr	Assertion exists as a concrete Crystal AST node.
src/ast/mod.rs::struct::CaptureName	struct	partial	src/regex/syntax/ast.cr	Capture names are stored directly as Group#name strings instead of a dedicated CaptureName wrapper struct.
src/ast/mod.rs::struct::ClassAscii	struct	partial	src/regex/syntax/ast.cr	AST::ClassAscii exists as a concrete Crystal AST node.
src/ast/mod.rs::struct::ClassBracketed	struct	partial	src/regex/syntax/ast.cr	AST::ClassBracketed exists as a concrete Crystal AST node.
src/ast/mod.rs::struct::ClassPerl	struct	partial	src/regex/syntax/ast.cr	AST::ClassPerl exists as a concrete Crystal AST node.
src/ast/mod.rs::struct::ClassSetBinaryOp	struct	partial	src/regex/syntax/ast.cr	AST::ClassSetBinaryOp exists as a concrete Crystal AST node.
src/ast/mod.rs::struct::ClassSetRange	struct	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	AST::ClassSetRange exists with direct API coverage for valid?.
src/ast/mod.rs::struct::ClassSetUnion	struct	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	AST::ClassSetUnion exists with direct API coverage for push.
src/ast/mod.rs::struct::ClassUnicode	struct	partial	src/regex/syntax/ast.cr	AST::ClassUnicode exists as a concrete Crystal AST node.
src/ast/mod.rs::struct::Comment	struct	partial	src/regex/syntax/ast.cr	AST::Comment exists as part of parse_with_comments support.
src/ast/mod.rs::struct::Concat	struct	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Concat exists as a concrete Crystal AST node with into_ast coverage.
src/ast/mod.rs::struct::Error	struct	partial	src/regex/syntax/error.cr;spec/error_spec.cr	Structured AST::Error exists as a dedicated Crystal parse error type.
src/ast/mod.rs::struct::Flags	struct	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Flags exists with flag_state and add_item on the public Crystal AST API.
src/ast/mod.rs::struct::FlagsItem	struct	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	FlagsItem exists with negation helper coverage on the public Crystal AST API.
src/ast/mod.rs::struct::Group	struct	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Group exists with capturing and flags access on the public Crystal AST API.
src/ast/mod.rs::struct::Literal	struct	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Literal exists with direct byte helper coverage on the public Crystal AST API.
src/ast/mod.rs::struct::Position	struct	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Position exists as a concrete Crystal AST value object.
src/ast/mod.rs::struct::Repetition	struct	partial	src/regex/syntax/ast.cr	Repetition exists as a concrete Crystal AST node.
src/ast/mod.rs::struct::RepetitionOp	struct	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	RepetitionOp exists with direct valid? coverage on the public Crystal AST API.
src/ast/mod.rs::struct::SetFlags	struct	partial	src/regex/syntax/ast.cr	SetFlags exists as a concrete Crystal AST node.
src/ast/mod.rs::struct::Span	struct	partial	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Span exists as a concrete Crystal AST value object with constructor and replacement helper coverage.
src/ast/mod.rs::struct::WithComments	struct	partial	src/regex/syntax/ast.cr	WithComments exists as part of parse_with_comments support.
src/ast/mod.rs::test::ast_size	test	not_applicable	-	Vendored Rust checks inline enum value size. Crystal models the AST as reference objects under a different runtime/object layout, so Rust's `size_of::<Ast>()` heuristic is not a meaningful parity target here.
src/ast/mod.rs::test::no_stack_overflow_on_drop	test	not_applicable	-	Vendored Rust checks a custom `Drop` implementation for recursive AST values. Crystal uses GC-managed reference objects and does not expose an equivalent user-defined destructor path for this AST surface.
src/ast/parse.rs::func::build	func	partial	src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes AstParserBuilder.build over the direct AST parser surface.
src/ast/parse.rs::func::empty_min_range	func	partial	src/regex-syntax.cr;src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now supports the vendored empty_min_range option on the direct AST parser surface.
src/ast/parse.rs::func::ignore_whitespace	func	partial	src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes AstParserBuilder.ignore_whitespace over the direct AST parser surface.
src/ast/parse.rs::func::nest_limit	func	partial	src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes AstParserBuilder.nest_limit over the direct AST parser surface.
src/ast/parse.rs::func::new	func	partial	src/regex-syntax.cr;src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes AstParser.new and AstParserBuilder.new over the direct AST parser surface.
src/ast/parse.rs::func::octal	func	partial	src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes AstParserBuilder.octal over the direct AST parser surface.
src/ast/parse.rs::func::parse	func	partial	src/regex-syntax.cr;spec/ast_parser_builder_spec.cr	AstParser.parse now exists with direct AST parser builder coverage.
src/ast/parse.rs::func::parse_with_comments	func	partial	src/regex-syntax.cr;spec/ast_parser_builder_spec.cr	AstParser.parse_with_comments now exists with direct AST parser builder coverage.
src/ast/parse.rs::method::Parser.new	method	partial	src/regex-syntax.cr;spec/ast_parser_builder_spec.cr	Crystal maps the vendored AST parser constructor surface to AstParser.new instead of a nested ast::parse::Parser type.
src/ast/parse.rs::method::ParserBuilder.new	method	partial	src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes AstParserBuilder.new over the direct AST parser surface.
src/ast/parse.rs::struct::Parser	struct	partial	src/regex-syntax.cr;spec/ast_parser_builder_spec.cr	Crystal maps the vendored AST parser type to Regex::Syntax::AstParser instead of a nested ast::parse::Parser type.
src/ast/parse.rs::struct::ParserBuilder	struct	partial	src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now defines a dedicated AstParserBuilder over the direct AST parser surface.
src/ast/parse.rs::test::maybe_parse_ascii_class	test	done	spec/parser_spec.cr	matches current ASCII class parse/backtrack coverage
src/ast/parse.rs::test::parse_alternate	test	partial	spec/parser_spec.cr:391	representative alternation parsing covered for flat and grouped cases; local AST still coalesces adjacent verbatim literals compared with upstream literal-by-literal AST shape
src/ast/parse.rs::test::parse_capture_name	test	done	spec/parser_spec.cr	named capture success, duplicate rejection, invalid syntax, and structured capture-name EOF diagnostics covered
src/ast/parse.rs::test::parse_comments	test	partial	spec/parser_spec.cr:391	AstParser now exposes parse_with_comments and captures Rust-style comment text/spans, but local AST still coalesces adjacent verbatim literals instead of matching upstream literal-by-literal AST shape
src/ast/parse.rs::test::parse_counted_repetition	test	done	spec/parser_spec.cr	Counted repetition syntax and error matrix now covers exact/at-least/bounded/reluctant forms, embedded and spaced forms, empty-min-range, verbose-mode lazy spacing, word-boundary counted repetition fallback, repetition-missing flag cases, and the vendored structured error spans.
src/ast/parse.rs::test::parse_decimal	test	partial	spec/parser_spec.cr	decimal parsing is now covered indirectly through counted repetition for representative success, empty, leading-zero, overflow, and Rust-style DecimalInvalid span propagation; the direct internal helper is still not exposed separately in Crystal.
src/ast/parse.rs::test::parse_escape	test	done	spec/parser_spec.cr	Escaped metacharacters, special escapes, Perl and Unicode class escapes, fixed and braced hex forms, special-word-boundary ambiguity, malformed unicode-class escapes, and structured EOF/invalid-hex diagnostics are covered directly through the public AST parser surface.
src/ast/parse.rs::test::parse_flag	test	partial	spec/flag_handling_spec.cr	individual flag acceptance is covered through scoped/public group parsing for i,m,s,U,u,R,x, and duplicate/repeated-negation/dangling-negation auxiliary-span diagnostics are asserted directly; direct internal parse_flag helper parity is still missing.
src/ast/parse.rs::test::parse_flags	test	done	spec/flag_handling_spec.cr,spec/regex-syntax_spec.cr	Global and scoped flags, the full Rust flag set, negation placement, duplicate flags, repeated negation, dangling negation, unexpected EOF, and unrecognized flag cases are covered with structured parser assertions.
src/ast/parse.rs::test::parse_group	test	done	spec/parser_spec.cr,spec/regex-syntax_spec.cr	Captures, named captures, non-captures, empty and invalid capture names, duplicate-capture auxiliary spans, capture-name EOF diagnostics, unsupported look-around rejection, and Unicode-property EOF interaction are covered directly.
src/ast/parse.rs::test::parse_hex_brace	test	done	spec/parser_spec.cr	Brace-form x/u/U hex parsing and error behavior are covered directly, including preserved escape metadata.
src/ast/parse.rs::test::parse_hex_eight	test	done	spec/parser_spec.cr	Fixed-width 8-digit Unicode hex parsing and representative error behavior are covered directly, including preserved escape metadata.
src/ast/parse.rs::test::parse_hex_four	test	done	spec/parser_spec.cr	Fixed-width 4-digit Unicode hex parsing and representative error behavior are covered directly, including preserved escape metadata.
src/ast/parse.rs::test::parse_hex_two	test	done	spec/parser_spec.cr	Fixed-width 2-digit byte hex parsing and representative error behavior are covered directly, including preserved escape metadata.
src/ast/parse.rs::test::parse_holistic	test	partial	spec/parser_spec.cr:360	public parser coverage now includes literal `]` and the escaped metacharacter matrix from the Rust holistic test; full AST span/kind parity still differs because verbatim literal runs are coalesced locally
src/ast/parse.rs::test::parse_ignore_whitespace	test	done	spec/parser_spec.cr,spec/regex-syntax_spec.cr	Verbose-mode parsing now covers whitespace toggles, grouped whitespace, escaped-space handling, spaced hex escapes, spaced counted repetitions, and the vendored grouped/class regressions.
src/ast/parse.rs::test::parse_nest_limit	test	done	spec/regex-syntax_spec.cr	nest_limit enforced through public parser
src/ast/parse.rs::test::parse_newlines	test	partial	spec/parser_spec.cr:348	public parser handling of literal newlines between tokens covered; full upstream line/column span parity is blocked on the simplified Position/Span model
src/ast/parse.rs::test::parse_octal	test	done	spec/parser_spec.cr,spec/regex-syntax_spec.cr	Octal-enabled parsing and octal-disabled rejection behavior are covered directly through the public AST parser and staged parser surfaces.
src/ast/parse.rs::test::parse_perl_class	test	done	spec/parser_spec.cr	Public AST parser coverage includes the vendored Perl-class forms and class-followed-by-literal shapes like `\\dz`.
src/ast/parse.rs::test::parse_primitive_non_escape	test	partial	spec/parser_spec.cr:312	public parser coverage exists for dot, anchors, and representative verbatim literals; internal parse_primitive-only cases like bare | are not directly exposed in Crystal
src/ast/parse.rs::test::parse_set_class	test	partial	spec/parser_spec.cr:43,spec/parser_spec.cr:76,spec/parser_spec.cr:91,spec/parser_spec.cr:105,spec/parser_spec.cr:195,spec/parser_spec.cr:225	public parser coverage now includes ASCII/unicode/perl items, binary ops, leading `]`/`-` opening cases, escaped `[` and `]`, invalid class escapes, descending ranges, and verbose-mode comment regression handling; full upstream AST-shape/span parity is still missing
src/ast/parse.rs::test::parse_set_class_open	test	partial	spec/parser_spec.cr:195,spec/parser_spec.cr:225	public parser coverage exercises the Rust opening-edge behavior for leading `]`, leading `-`, negated leading `]`, escaped `[`, and the verbose-mode `(?x)[-#]` regression; the internal helper itself is not exposed in Crystal
src/ast/parse.rs::test::parse_uncounted_repetition	test	done	spec/parser_spec.cr	Uncounted repetition syntax now covers greedy and nongreedy forms, concat and alternation placement, grouped repetition, global-flag repetition rejection, and the vendored repetition-missing point spans.
src/ast/parse.rs::test::parse_unicode_class	test	done	spec/parser_spec.cr,spec/regex-syntax_spec.cr	Unicode class parsing covers general category, script, scx, age, gcb, wb, sb, aliases, EOF/error cases, concat shapes, and malformed bare-brace rejection directly.
src/ast/parse.rs::test::parse_unsupported_backreference	test	done	spec/parser_spec.cr	\\0 and \\9 rejection covered
src/ast/parse.rs::test::parse_unsupported_lookaround	test	done	spec/parser_spec.cr,spec/regex-syntax_spec.cr	look-ahead and look-behind rejection covered
src/ast/parse.rs::test::regression_454_nest_too_big	test	done	spec/ast_parser_builder_spec.cr	Long verbose alternation pattern now covered through AstParserBuilder with nest_limit 50 to ensure post-traversal depth accounting does not overcount.
src/ast/parse.rs::test::regression_455_trailing_dash_ignore_whitespace	test	done	spec/parser_spec.cr	Vendored verbose-mode trailing-dash regression behavior is covered directly.
src/ast/print.rs::func::new	func	done	src/regex/syntax/ast_print.cr;spec/ast_print_spec.cr	Dedicated Crystal AST printer constructor surface exists and is covered directly.
src/ast/print.rs::method::Printer.new	method	done	src/regex/syntax/ast_print.cr;spec/ast_print_spec.cr	Printer.new and print(Ast, IO) exist through the dedicated Crystal AST printer.
src/ast/print.rs::struct::Printer	struct	done	src/regex/syntax/ast_print.cr;spec/ast_print_spec.cr	Dedicated Crystal AST printer type exists with direct round-trip coverage.
src/ast/print.rs::test::print_alternation	test	done	spec/ast_print_spec.cr	Vendored AST printer alternation cases are covered directly, including leading and trailing empty branches and grouped alternations.
src/ast/print.rs::test::print_assertion	test	done	spec/ast_print_spec.cr	Vendored AST printer assertion cases are covered directly.
src/ast/print.rs::test::print_class	test	done	spec/ast_print_spec.cr	Vendored AST printer class cases are covered directly, including `---`, set ops, nested classes, Perl classes, and the ASCII class family.
src/ast/print.rs::test::print_concat	test	done	spec/ast_print_spec.cr	Vendored AST printer concat cases are covered directly.
src/ast/print.rs::test::print_dot	test	done	spec/ast_print_spec.cr	Vendored AST printer dot case is covered directly.
src/ast/print.rs::test::print_flags	test	done	spec/ast_print_spec.cr	Vendored AST printer flag-printing cases are covered directly.
src/ast/print.rs::test::print_group	test	done	spec/ast_print_spec.cr	Vendored AST printer group cases are covered directly, including named capture normalization.
src/ast/print.rs::test::print_literal	test	done	spec/ast_print_spec.cr	Vendored AST printer literal and escape-form cases are covered directly.
src/ast/print.rs::test::print_repetition	test	done	spec/ast_print_spec.cr	Vendored AST printer repetition cases are covered directly.
src/ast/visitor.rs::trait::Visitor	trait	partial	src/regex/syntax/ast_visitor.cr;spec/ast_visitor_spec.cr	Dedicated Crystal AST visitor mixin and iterative AST.visit traversal now exist with hook-order coverage for expression and class-set walks plus explicit failure-propagation coverage via raising visitors.
src/either.rs::enum::Either	enum	not_applicable	-	Rust's internal Either helper is not needed in the Crystal port because the corresponding surfaces are modeled with direct unions, overloads, and concrete node classes instead of a shared sum helper enum.
src/error.rs::enum::Error	enum	done	src/regex/syntax/error.cr;spec/error_spec.cr	Crystal now exposes the dedicated structured error surface for parse and translate failures; the AST/HIR subclass split is an intentional API shaping difference rather than missing error behavior.
src/error.rs::struct::Formatter	struct	done	src/regex/syntax/error.cr;spec/error_spec.cr	Dedicated shared formatter now renders parser and translator errors with exact single-line, multiline, auxiliary-span, InvalidUtf8, and InvalidLineTerminator coverage.
src/error.rs::test::regression_464	test	done	spec/error_spec.cr	Vendored multiline error-formatter regression is covered directly, including divider output and cross-line notes.
src/error.rs::test::repetition_quantifier_expects_a_valid_decimal	test	done	spec/error_spec.cr	Vendored repetition-quantifier decimal formatter case is covered directly, and exact translator formatter output is asserted separately in the same spec file.
src/hir/interval.rs::func::case_fold_simple	func	partial	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	Dedicated Crystal interval-set module now exposes in-place simple case folding over byte and Unicode interval domains by delegating to the verified interval algebra
src/hir/interval.rs::func::difference	func	partial	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet#difference! now exists with direct byte interval behavior coverage
src/hir/interval.rs::func::intersect	func	partial	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet#intersect! now exists with direct byte and Unicode interval behavior coverage
src/hir/interval.rs::func::intervals	func	partial	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet#intervals now exposes canonicalized intervals directly
src/hir/interval.rs::func::iter	func	partial	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet#iter and IntervalSetIter now exist with direct iteration coverage
src/hir/interval.rs::func::negate	func	partial	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet#negate! now exists with byte-domain complement coverage
src/hir/interval.rs::func::push	func	partial	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet#push now exists with canonicalization coverage
