# source_api_id	status	crystal_refs	notes
src/hir/interval.rs::func::push	partial	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet#push now exists with canonicalization coverage
src/hir/interval.rs::func::symmetric_difference	partial	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet#symmetric_difference! now exists with direct byte interval behavior coverage
src/hir/interval.rs::func::union	partial	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet#union! now exists with direct byte interval behavior coverage
src/hir/interval.rs::struct::IntervalSet	partial	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	Dedicated Crystal generic interval-set wrapper now exists over the verified interval operations
src/hir/interval.rs::struct::IntervalSetIter	partial	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	Dedicated Crystal interval iterator now exists
src/hir/interval.rs::trait::Bound	partial	src/regex/syntax/hir_interval.cr	Crystal uses typed generic specializations over UInt8 and UInt32 instead of a public Bound trait
src/hir/interval.rs::trait::Interval	partial	src/regex/syntax/hir_interval.cr	Crystal uses typed generic specializations over canonical Range(UInt8, UInt8) and Range(UInt32, UInt32) instead of a public Interval trait
src/hir/literal.rs::enum::ExtractKind	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	ExtractKind exists as a dedicated Crystal enum with prefix/suffix predicate coverage; Crystal keeps the idiomatic `prefix?`/`suffix?` names instead of Rust's `is_prefix`/`is_suffix`.
src/hir/literal.rs::func::as_bytes	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Literal now exposes as_bytes on the public Crystal literal-extraction API.
src/hir/literal.rs::func::cross_forward	partial	src/regex/syntax/literal.cr,plans/inventory/rust_test_parity.tsv	Crystal Seq now implements cross-forward composition with upstream-shaped literal extraction coverage, but the broader source inventory still needs more method-by-method reconciliation.
src/hir/literal.rs::func::cross_reverse	partial	src/regex/syntax/literal.cr,plans/inventory/rust_test_parity.tsv	Crystal Seq now implements cross-reverse suffix composition with upstream-shaped literal extraction coverage, but the broader source inventory still needs more method-by-method reconciliation.
src/hir/literal.rs::func::dedup	partial	src/regex/syntax/literal.cr	Seq exposes dedup directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::empty	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq.empty exists with direct API coverage.
src/hir/literal.rs::func::extend	partial	src/regex/syntax/literal.cr	Literal exposes extend directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::extract	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Extractor exposes extract on Hir and Node inputs through the public Crystal literal-extraction API.
src/hir/literal.rs::func::infinite	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq.infinite exists with direct API coverage.
src/hir/literal.rs::func::into_bytes	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Literal now exposes into_bytes on the public Crystal literal-extraction API.
src/hir/literal.rs::func::is_empty	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Literal and Seq expose empty? predicates directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::is_exact	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Literal and Seq expose exact? predicates directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::is_finite	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes finite? directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::is_inexact	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes inexact? directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::is_prefix	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	ExtractKind exposes the equivalent Crystal predicate `prefix?` instead of Rust's `is_prefix`.
src/hir/literal.rs::func::is_suffix	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	ExtractKind exposes the equivalent Crystal predicate `suffix?` instead of Rust's `is_suffix`.
src/hir/literal.rs::func::keep_first_bytes	partial	src/regex/syntax/literal.cr	Literal and Seq expose keep_first_bytes directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::keep_last_bytes	partial	src/regex/syntax/literal.cr	Literal and Seq expose keep_last_bytes directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::kind	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Extractor exposes kind as a builder-style setter over ExtractKind on the public Crystal literal-extraction API.
src/hir/literal.rs::func::len	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Literal and Seq expose len directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::limit_class	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Extractor exposes limit_class as a builder-style setter on the public Crystal literal-extraction API.
src/hir/literal.rs::func::limit_literal_len	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Extractor exposes limit_literal_len as a builder-style setter on the public Crystal literal-extraction API.
src/hir/literal.rs::func::limit_repeat	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Extractor exposes limit_repeat as a builder-style setter on the public Crystal literal-extraction API.
src/hir/literal.rs::func::limit_total	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Extractor exposes limit_total as a builder-style setter on the public Crystal literal-extraction API.
src/hir/literal.rs::func::literals	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes literals directly through a public getter on the Crystal literal-extraction API.
src/hir/literal.rs::func::longest_common_prefix	partial	src/regex/syntax/literal.cr	Seq exposes longest_common_prefix directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::longest_common_suffix	partial	src/regex/syntax/literal.cr	Seq exposes longest_common_suffix directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::make_inexact	partial	src/regex/syntax/literal.cr	Literal and Seq expose make_inexact directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::make_infinite	partial	src/regex/syntax/literal.cr	Seq exposes make_infinite directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::max_cross_len	partial	src/regex/syntax/literal.cr	Seq exposes max_cross_len directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::max_literal_len	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes max_literal_len directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::max_union_len	partial	src/regex/syntax/literal.cr	Seq exposes max_union_len directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::min_literal_len	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes min_literal_len directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::minimize_by_preference	partial	src/regex/syntax/literal.cr	Seq exposes minimize_by_preference directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::new	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Public Crystal constructors now exist for Literal, Seq, and Extractor across the literal-extraction module.
src/hir/literal.rs::func::optimize_for_prefix_by_preference	partial	src/regex/syntax/literal.cr	Seq exposes optimize_for_prefix_by_preference directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::optimize_for_suffix_by_preference	partial	src/regex/syntax/literal.cr	Seq exposes optimize_for_suffix_by_preference directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::push	partial	src/regex/syntax/literal.cr	Seq exposes push directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::rank	partial	src/regex/syntax/rank.cr	Crystal exposes the vendored rank table through Regex::Syntax::Hir::LiteralExtraction.rank.
src/hir/literal.rs::func::reverse	partial	src/regex/syntax/literal.cr	Literal exposes reverse directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::reverse_literals	partial	src/regex/syntax/literal.cr	Seq exposes reverse_literals directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::singleton	partial	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq.singleton exists with direct API coverage.
src/hir/literal.rs::func::sort	partial	src/regex/syntax/literal.cr	Seq exposes sort directly on the public Crystal literal-extraction API.
src/hir/literal.rs::func::union	partial	src/regex/syntax/literal.cr,plans/inventory/rust_test_parity.tsv	Crystal Seq now implements union semantics used by extractor parity coverage; full source inventory reconciliation is still pending.
src/hir/literal.rs::func::union_into_empty	partial	src/regex/syntax/literal.cr,spec/hir_literal_spec.cr	Crystal Seq now implements Rust-style splice-into-first-empty behavior, including drain/no-splice and infinite-infection cases from the upstream docs.
